date,city,price
2008-10-01,GA-Atlanta,119.7
2008-10-01,IL-Chicago,145.48
2008-10-01,MA-Boston,159.17
2008-10-01,MI-Detroit,86.1
2008-10-01,MN-Minneapolis,135.9
2008-10-01,NC-Charlotte,128.02
2008-10-01,NV-Las Vegas,142.74
2008-10-01,NY-New York,189.66
2008-10-01,OH-Cleveland,108.76
2008-10-01,OR-Portland,166.44
2008-10-01,TX-Dallas,120.5
2008-10-01,WA-Seattle,170.4
2008-10-01,Composite-10,169.67
2008-10-01,Composite-20,158.0
2008-10-01,National-US,159.19
2008-11-01,AZ-Phoenix,130.5
2008-11-01,CA-Los Angeles,175.85
2008-11-01,CA-San Diego,155.47
2008-11-01,CA-San Francisco,135.28
2008-11-01,CO-Denver,127.66
2008-11-01,DC-Washington,180.27
2008-11-01,FL-Miami,169.62
2008-11-01,FL-Tampa,160.86
2008-11-01,GA-Atlanta,116.4
2008-11-01,IL-Chicago,141.39
2008-11-01,MA-Boston,155.03
2008-11-01,MI-Detroit,83.42
2008-11-01,MN-Minneapolis,132.9
2008-11-01,NC-Charlotte,125.61
2008-11-01,NV-Las Vegas,138.04
2008-11-01,NY-New York,186.52
2008-11-01,OH-Cleveland,107.43
2008-11-01,OR-Portland,162.62
2008-11-01,TX-Dallas,118.2
2008-11-01,WA-Seattle,166.2
2008-11-01,Composite-10,165.95
2008-11-01,Composite-20,154.5
2008-11-01,National-US,156.1
2008-12-01,AZ-Phoenix,123.9
2008-12-01,CA-Los Angeles,171.4
2008-12-01,CA-San Diego,152.16
2008-12-01,CA-San Francisco,130.12
2008-12-01,CO-Denver,125.74
2008-12-01,DC-Washington,175.56
2008-12-01,FL-Miami,165.01
2008-12-01,FL-Tampa,156.02
2008-12-01,GA-Atlanta,113.0
2008-12-01,IL-Chicago,137.16
2008-12-01,MA-Boston,153.05
2008-12-01,MI-Detroit,80.89
2008-12-01,MN-Minneapolis,126.2
2008-12-01,NC-Charlotte,122.37
2008-12-01,NV-Las Vegas,131.4
2008-12-01,NY-New York,183.45
2008-12-01,OH-Cleveland,105.21
2008-12-01,OR-Portland,158.5
2008-12-01,TX-Dallas,115.4
2008-12-01,WA-Seattle,160.1
2008-12-01,Composite-10,162.09
2008-12-01,Composite-20,150.5
2008-12-01,National-US,152.57
2009-01-01,AZ-Phoenix,117.1
2009-01-01,CA-Los Angeles,166.55
2009-01-01,CA-San Diego,148.26
2009-01-01,CA-San Francisco,124.4
2009-01-01,CO-Denver,122.33
2009-01-01,DC-Washington,171.98
2009-01-01,FL-Miami,158.97
2009-01-01,FL-Tampa,149.26
2009-01-01,GA-Atlanta,109.4
2009-01-01,IL-Chicago,130.85
2009-01-01,MA-Boston,150.73
2009-01-01,MI-Detroit,77.47
2009-01-01,MN-Minneapolis,120.4
2009-01-01,NC-Charlotte,121.0
2009-01-01,NV-Las Vegas,125.68
2009-01-01,NY-New York,180.93
2009-01-01,OH-Cleveland,102.89
2009-01-01,OR-Portland,153.8
2009-01-01,TX-Dallas,112.6
2009-01-01,WA-Seattle,154.3
2009-01-01,Composite-10,157.96
2009-01-01,Composite-20,146.3
2009-01-01,National-US,149.39
2009-02-01,AZ-Phoenix,111.9
2009-02-01,CA-Los Angeles,163.17
2009-02-01,CA-San Diego,146.83
2009-02-01,CA-San Francisco,120.35
2009-02-01,CO-Denver,120.21
2009-02-01,DC-Washington,168.05
2009-02-01,FL-Miami,154.23
2009-02-01,FL-Tampa,145.33
2009-02-01,GA-Atlanta,106.6
2009-02-01,IL-Chicago,126.38
2009-02-01,MA-Boston,148.77
2009-02-01,MI-Detroit,74.51
2009-02-01,MN-Minneapolis,116.4
2009-02-01,NC-Charlotte,119.04
2009-02-01,NV-Las Vegas,121.11
2009-02-01,NY-New York,177.84
2009-02-01,OH-Cleveland,97.76
2009-02-01,OR-Portland,150.88
2009-02-01,TX-Dallas,112.2
2009-02-01,WA-Seattle,152.1
2009-02-01,Composite-10,154.61
2009-02-01,Composite-20,143.1
2009-02-01,National-US,147.65
2009-03-01,AZ-Phoenix,106.9
2009-03-01,CA-Los Angeles,160.89
2009-03-01,CA-San Diego,144.58
2009-03-01,CA-San Francisco,117.71
2009-03-01,CO-Denver,120.37
2009-03-01,DC-Washington,165.94
2009-03-01,FL-Miami,148.75
2009-03-01,FL-Tampa,141.48
2009-03-01,GA-Atlanta,105.0
2009-03-01,IL-Chicago,122.5
2009-03-01,MA-Boston,145.83
2009-03-01,MI-Detroit,70.94
2009-03-01,MN-Minneapolis,109.5
2009-03-01,NC-Charlotte,119.39
2009-03-01,NV-Las Vegas,116.53
2009-03-01,NY-New York,173.6
2009-03-01,OH-Cleveland,96.86
2009-03-01,OR-Portland,147.68
2009-03-01,TX-Dallas,112.3
2009-03-01,WA-Seattle,149.0
2009-03-01,Composite-10,151.48
2009-03-01,Composite-20,140.0
2009-03-01,National-US,146.54
2009-04-01,AZ-Phoenix,104.4
2009-04-01,CA-Los Angeles,159.37
2009-04-01,CA-San Diego,144.43
2009-04-01,CA-San Francisco,118.46
2009-04-01,CO-Denver,122.15
2009-04-01,DC-Washington,167.3
2009-04-01,FL-Miami,145.78
2009-04-01,FL-Tampa,140.41
2009-04-01,GA-Atlanta,105.4
2009-04-01,IL-Chicago,122.37
2009-04-01,MA-Boston,146.45
2009-04-01,MI-Detroit,69.92
2009-04-01,MN-Minneapolis,108.6
2009-04-01,NC-Charlotte,118.69
2009-04-01,NV-Las Vegas,112.4
2009-04-01,NY-New York,170.69
2009-04-01,OH-Cleveland,98.07
2009-04-01,OR-Portland,146.85
2009-04-01,TX-Dallas,114.3
2009-04-01,WA-Seattle,149.3
2009-04-01,Composite-10,150.44
2009-04-01,Composite-20,139.2
2009-04-01,National-US,146.97
2009-05-01,AZ-Phoenix,103.5
2009-05-01,CA-Los Angeles,159.18
2009-05-01,CA-San Diego,145.06
2009-05-01,CA-San Francisco,120.16
2009-05-01,CO-Denver,123.78
2009-05-01,DC-Washington,169.49
2009-05-01,FL-Miami,144.59
2009-05-01,FL-Tampa,140.35
2009-05-01,GA-Atlanta,105.9
2009-05-01,IL-Chicago,123.73
2009-05-01,MA-Boston,148.77
2009-05-01,MI-Detroit,70.05
2009-05-01,MN-Minneapolis,109.8
2009-05-01,NC-Charlotte,119.8
2009-05-01,NV-Las Vegas,109.5
2009-05-01,NY-New York,171.17
2009-05-01,OH-Cleveland,102.11
2009-05-01,OR-Portland,146.97
2009-05-01,TX-Dallas,116.5
2009-05-01,WA-Seattle,148.9
2009-05-01,Composite-10,151.19
2009-05-01,Composite-20,139.9
2009-05-01,National-US,148.2
2009-06-01,AZ-Phoenix,104.7
2009-06-01,CA-Los Angeles,160.9
2009-06-01,CA-San Diego,147.31
2009-06-01,CA-San Francisco,124.7
2009-06-01,CO-Denver,126.92
2009-06-01,DC-Washington,173.21
2009-06-01,FL-Miami,145.38
2009-06-01,FL-Tampa,140.9
2009-06-01,GA-Atlanta,107.6
2009-06-01,IL-Chicago,124.99
2009-06-01,MA-Boston,152.71
2009-06-01,MI-Detroit,69.49
2009-06-01,MN-Minneapolis,113.7
2009-06-01,NC-Charlotte,120.54
2009-06-01,NV-Las Vegas,107.31
2009-06-01,NY-New York,172.34
2009-06-01,OH-Cleveland,106.38
2009-06-01,OR-Portland,148.47
2009-06-01,TX-Dallas,119.7
2009-06-01,WA-Seattle,149.5
2009-06-01,Composite-10,153.35
2009-06-01,Composite-20,141.9
2009-06-01,National-US,149.83
2009-07-01,AZ-Phoenix,106.6
2009-07-01,CA-Los Angeles,163.97
2009-07-01,CA-San Diego,150.99
2009-07-01,CA-San Francisco,128.86
2009-07-01,CO-Denver,128.79
2009-07-01,DC-Washington,176.45
2009-07-01,FL-Miami,147.27
2009-07-01,FL-Tampa,142.84
2009-07-01,GA-Atlanta,110.0
2009-07-01,IL-Chicago,128.32
2009-07-01,MA-Boston,154.53
2009-07-01,MI-Detroit,70.24
2009-07-01,MN-Minneapolis,119.3
2009-07-01,NC-Charlotte,121.23
2009-07-01,NV-Las Vegas,106.08
2009-07-01,NY-New York,173.91
2009-07-01,OH-Cleveland,107.93
2009-07-01,OR-Portland,150.06
2009-07-01,TX-Dallas,121.2
2009-07-01,WA-Seattle,149.4
2009-07-01,Composite-10,155.95
2009-07-01,Composite-20,144.3
2009-07-01,National-US,150.78
2009-08-01,AZ-Phoenix,108.4
2009-08-01,CA-Los Angeles,166.62
2009-08-01,CA-San Diego,153.34
2009-08-01,CA-San Francisco,132.47
2009-08-01,CO-Denver,130.07
2009-08-01,DC-Washington,179.57
2009-08-01,FL-Miami,148.91
2009-08-01,FL-Tampa,143.43
2009-08-01,GA-Atlanta,111.2
2009-08-01,IL-Chicago,130.55
2009-08-01,MA-Boston,155.94
2009-08-01,MI-Detroit,71.59
2009-08-01,MN-Minneapolis,122.9
2009-08-01,NC-Charlotte,120.72
2009-08-01,NV-Las Vegas,105.78
2009-08-01,NY-New York,175.13
2009-08-01,OH-Cleveland,107.42
2009-08-01,OR-Portland,150.46
2009-08-01,TX-Dallas,121.5
2009-08-01,WA-Seattle,149.5
2009-08-01,Composite-10,158.07
2009-08-01,Composite-20,146.1
2009-08-01,National-US,150.7
2009-09-01,AZ-Phoenix,109.2
2009-09-01,CA-Los Angeles,168.03
2009-09-01,CA-San Diego,154.76
2009-09-01,CA-San Francisco,134.16
2009-09-01,CO-Denver,129.44
2009-09-01,DC-Washington,180.71
2009-09-01,FL-Miami,149.69
2009-09-01,FL-Tampa,142.57
2009-09-01,GA-Atlanta,111.2
2009-09-01,IL-Chicago,132.13
2009-09-01,MA-Boston,155.62
2009-09-01,MI-Detroit,72.81
2009-09-01,MN-Minneapolis,125.2
2009-09-01,NC-Charlotte,119.84
2009-09-01,NV-Las Vegas,104.82
2009-09-01,NY-New York,174.81
2009-09-01,OH-Cleveland,105.75
2009-09-01,OR-Portland,149.72
2009-09-01,TX-Dallas,120.6
2009-09-01,WA-Seattle,148.9
2009-09-01,Composite-10,158.77
2009-09-01,Composite-20,146.6
2009-09-01,National-US,149.65
2009-10-01,AZ-Phoenix,110.7
2009-10-01,CA-Los Angeles,168.43
2009-10-01,CA-San Diego,155.37
2009-10-01,CA-San Francisco,135.81
2009-10-01,CO-Denver,128.9
2009-10-01,DC-Washington,180.08
2009-10-01,FL-Miami,149.09
2009-10-01,FL-Tampa,140.27
2009-10-01,GA-Atlanta,110.1
2009-10-01,IL-Chicago,130.75
2009-10-01,MA-Boston,154.71
2009-10-01,MI-Detroit,72.88
2009-10-01,MN-Minneapolis,124.8
2009-10-01,NC-Charlotte,119.05
2009-10-01,NV-Las Vegas,104.71
2009-10-01,NY-New York,174.42
2009-10-01,OH-Cleveland,104.97
2009-10-01,OR-Portland,149.88
2009-10-01,TX-Dallas,119.9
2009-10-01,WA-Seattle,149.2
2009-10-01,Composite-10,158.68
2009-10-01,Composite-20,146.4
2009-10-01,National-US,148.61
2009-11-01,AZ-Phoenix,111.9
2009-11-01,CA-Los Angeles,169.72
2009-11-01,CA-San Diego,156.06
2009-11-01,CA-San Francisco,136.63
2009-11-01,CO-Denver,128.29
2009-11-01,DC-Washington,179.17
2009-11-01,FL-Miami,149.08
2009-11-01,FL-Tampa,139.66
2009-11-01,GA-Atlanta,109.2
2009-11-01,IL-Chicago,129.36
2009-11-01,MA-Boston,153.98
2009-11-01,MI-Detroit,72.41
2009-11-01,MN-Minneapolis,124.3
2009-11-01,NC-Charlotte,118.66
2009-11-01,NV-Las Vegas,104.22
2009-11-01,NY-New York,172.65
2009-11-01,OH-Cleveland,104.75
2009-11-01,OR-Portland,150.38
2009-11-01,TX-Dallas,119.9
2009-11-01,WA-Seattle,148.5
2009-11-01,Composite-10,158.33
2009-11-01,Composite-20,146.1
2009-11-01,National-US,147.97
2009-12-01,AZ-Phoenix,112.4
2009-12-01,CA-Los Angeles,171.38
2009-12-01,CA-San Diego,156.29
2009-12-01,CA-San Francisco,136.4
2009-12-01,CO-Denver,127.2
2009-12-01,DC-Washington,178.8
2009-12-01,FL-Miami,148.66
2009-12-01,FL-Tampa,138.85
2009-12-01,GA-Atlanta,108.6
2009-12-01,IL-Chicago,127.26
2009-12-01,MA-Boston,153.78
2009-12-01,MI-Detroit,72.56
2009-12-01,MN-Minneapolis,123.6
2009-12-01,NC-Charlotte,117.79
2009-12-01,NV-Las Vegas,104.38
2009-12-01,NY-New York,171.85
2009-12-01,OH-Cleveland,103.86
2009-12-01,OR-Portland,149.95
2009-12-01,TX-Dallas,118.8
2009-12-01,WA-Seattle,147.5
2009-12-01,Composite-10,158.16
2009-12-01,Composite-20,145.8
2009-12-01,National-US,146.7
2010-01-01,AZ-Phoenix,111.7
2010-01-01,CA-Los Angeles,172.97
2010-01-01,CA-San Diego,156.95
2010-01-01,CA-San Francisco,135.63
2010-01-01,CO-Denver,125.59
2010-01-01,DC-Washington,177.4
2010-01-01,FL-Miami,148.32
2010-01-01,FL-Tampa,138.18
2010-01-01,GA-Atlanta,107.0
2010-01-01,IL-Chicago,125.11
2010-01-01,MA-Boston,153.01
2010-01-01,MI-Detroit,71.84
2010-01-01,MN-Minneapolis,122.5
2010-01-01,NC-Charlotte,117.16
2010-01-01,NV-Las Vegas,103.82
2010-01-01,NY-New York,171.39
2010-01-01,OH-Cleveland,103.29
2010-01-01,OR-Portland,147.29
2010-01-01,TX-Dallas,117.2
2010-01-01,WA-Seattle,145.0
2010-01-01,Composite-10,157.87
2010-01-01,Composite-20,145.3
2010-01-01,National-US,145.0
2010-02-01,AZ-Phoenix,110.1
2010-02-01,CA-Los Angeles,171.81
2010-02-01,CA-San Diego,157.92
2010-02-01,CA-San Francisco,134.67
2010-02-01,CO-Denver,124.54
2010-02-01,DC-Washington,176.57
2010-02-01,FL-Miami,147.52
2010-02-01,FL-Tampa,136.54
2010-02-01,GA-Atlanta,105.6
2010-02-01,IL-Chicago,122.57
2010-02-01,MA-Boston,151.42
2010-02-01,MI-Detroit,70.55
2010-02-01,MN-Minneapolis,119.8
2010-02-01,NC-Charlotte,115.98
2010-02-01,NV-Las Vegas,103.4
2010-02-01,NY-New York,170.56
2010-02-01,OH-Cleveland,101.53
2010-02-01,OR-Portland,143.69
2010-02-01,TX-Dallas,115.2
2010-02-01,WA-Seattle,143.5
2010-02-01,Composite-10,156.85
2010-02-01,Composite-20,144.0
2010-02-01,National-US,143.06
2010-03-01,AZ-Phoenix,109.5
2010-03-01,CA-Los Angeles,170.61
2010-03-01,CA-San Diego,160.22
2010-03-01,CA-San Francisco,136.74
2010-03-01,CO-Denver,125.31
2010-03-01,DC-Washington,175.41
2010-03-01,FL-Miami,146.15
2010-03-01,FL-Tampa,136.46
2010-03-01,GA-Atlanta,103.7
2010-03-01,IL-Chicago,119.71
2010-03-01,MA-Boston,151.39
2010-03-01,MI-Detroit,67.68
2010-03-01,MN-Minneapolis,117.2
2010-03-01,NC-Charlotte,114.77
2010-03-01,NV-Las Vegas,102.58
2010-03-01,NY-New York,169.26
2010-03-01,OH-Cleveland,103.32
2010-03-01,OR-Portland,143.61
2010-03-01,TX-Dallas,115.8
2010-03-01,WA-Seattle,143.7
2010-03-01,Composite-10,156.21
2010-03-01,Composite-20,143.3
2010-03-01,National-US,143.6
2010-04-01,AZ-Phoenix,110.0
2010-04-01,CA-Los Angeles,171.78
2010-04-01,CA-San Diego,161.39
2010-04-01,CA-San Francisco,139.77
2010-04-01,CO-Denver,127.5
2010-04-01,DC-Washington,179.51
2010-04-01,FL-Miami,145.04
2010-04-01,FL-Tampa,137.09
2010-04-01,GA-Atlanta,105.6
2010-04-01,IL-Chicago,120.43
2010-04-01,MA-Boston,153.56
2010-04-01,MI-Detroit,67.81
2010-04-01,MN-Minneapolis,119.3
2010-04-01,NC-Charlotte,116.05
2010-04-01,NV-Las Vegas,102.82
2010-04-01,NY-New York,168.89
2010-04-01,OH-Cleveland,104.77
2010-04-01,OR-Portland,146.25
2010-04-01,TX-Dallas,118.1
2010-04-01,WA-Seattle,145.1
2010-04-01,Composite-10,157.35
2010-04-01,Composite-20,144.5
2010-04-01,National-US,145.39
2010-05-01,AZ-Phoenix,111.0
2010-05-01,CA-Los Angeles,174.67
2010-05-01,CA-San Diego,163.11
2010-05-01,CA-San Francisco,142.16
2010-05-01,CO-Denver,128.24
2010-05-01,DC-Washington,182.58
2010-05-01,FL-Miami,146.33
2010-05-01,FL-Tampa,138.29
2010-05-01,GA-Atlanta,107.8
2010-05-01,IL-Chicago,121.9
2010-05-01,MA-Boston,155.95
2010-05-01,MI-Detroit,68.34
2010-05-01,MN-Minneapolis,122.7
2010-05-01,NC-Charlotte,116.39
2010-05-01,NV-Las Vegas,102.35
2010-05-01,NY-New York,170.47
2010-05-01,OH-Cleveland,105.85
2010-05-01,OR-Portland,147.98
2010-05-01,TX-Dallas,119.9
2010-05-01,WA-Seattle,146.8
2010-05-01,Composite-10,159.41
2010-05-01,Composite-20,146.4
2010-05-01,National-US,147.03
2010-06-01,AZ-Phoenix,110.9
2010-06-01,CA-Los Angeles,175.66
2010-06-01,CA-San Diego,163.82
2010-06-01,CA-San Francisco,142.55
2010-06-01,CO-Denver,129.2
2010-06-01,DC-Washington,185.74
2010-06-01,FL-Miami,146.92
2010-06-01,FL-Tampa,138.58
2010-06-01,GA-Atlanta,109.7
2010-06-01,IL-Chicago,124.9
2010-06-01,MA-Boston,157.83
2010-06-01,MI-Detroit,70.04
2010-06-01,MN-Minneapolis,125.9
2010-06-01,NC-Charlotte,117.24
2010-06-01,NV-Las Vegas,101.77
2010-06-01,NY-New York,172.85
2010-06-01,OH-Cleveland,107.26
2010-06-01,OR-Portland,148.73
2010-06-01,TX-Dallas,121.0
2010-06-01,WA-Seattle,146.8
2010-06-01,Composite-10,161.06
2010-06-01,Composite-20,147.9
2010-06-01,National-US,147.69
2010-07-01,AZ-Phoenix,110.3
2010-07-01,CA-Los Angeles,176.27
2010-07-01,CA-San Diego,165.02
2010-07-01,CA-San Francisco,143.23
2010-07-01,CO-Denver,128.72
2010-07-01,DC-Washington,187.15
2010-07-01,FL-Miami,147.88
2010-07-01,FL-Tampa,138.24
2010-07-01,GA-Atlanta,110.0
2010-07-01,IL-Chicago,126.17
2010-07-01,MA-Boston,158.83
2010-07-01,MI-Detroit,71.17
2010-07-01,MN-Minneapolis,126.7
2010-07-01,NC-Charlotte,117.03
2010-07-01,NV-Las Vegas,100.91
2010-07-01,NY-New York,175.02
2010-07-01,OH-Cleveland,107.31
2010-07-01,OR-Portland,148.33
2010-07-01,TX-Dallas,120.7
2010-07-01,WA-Seattle,147.0
2010-07-01,Composite-10,162.24
2010-07-01,Composite-20,148.8
2010-07-01,National-US,147.54
2010-08-01,AZ-Phoenix,108.8
2010-08-01,CA-Los Angeles,175.55
2010-08-01,CA-San Diego,163.99
2010-08-01,CA-San Francisco,142.83
2010-08-01,CO-Denver,128.57
2010-08-01,DC-Washington,187.05
2010-08-01,FL-Miami,147.47
2010-08-01,FL-Tampa,137.53
2010-08-01,GA-Atlanta,108.9
2010-08-01,IL-Chicago,126.7
2010-08-01,MA-Boston,158.35
2010-08-01,MI-Detroit,71.5
2010-08-01,MN-Minneapolis,126.3
2010-08-01,NC-Charlotte,116.57
2010-08-01,NV-Las Vegas,101.03
2010-08-01,NY-New York,175.18
2010-08-01,OH-Cleveland,107.0
2010-08-01,OR-Portland,147.02
2010-08-01,TX-Dallas,119.3
2010-08-01,WA-Seattle,145.9
2010-08-01,Composite-10,162.01
2010-08-01,Composite-20,148.4
2010-08-01,National-US,146.4
2010-09-01,AZ-Phoenix,107.1
2010-09-01,CA-Los Angeles,175.36
2010-09-01,CA-San Diego,162.43
2010-09-01,CA-San Francisco,141.54
2010-09-01,CO-Denver,127.33
2010-09-01,DC-Washington,186.25
2010-09-01,FL-Miami,145.64
2010-09-01,FL-Tampa,136.5
2010-09-01,GA-Atlanta,106.3
2010-09-01,IL-Chicago,124.76
2010-09-01,MA-Boston,156.27
2010-09-01,MI-Detroit,70.59
2010-09-01,MN-Minneapolis,123.7
2010-09-01,NC-Charlotte,115.4
2010-09-01,NV-Las Vegas,101.18
2010-09-01,NY-New York,174.43
2010-09-01,OH-Cleveland,103.78
2010-09-01,OR-Portland,144.3
2010-09-01,TX-Dallas,117.4
2010-09-01,WA-Seattle,145.0
2010-09-01,Composite-10,161.0
2010-09-01,Composite-20,147.2
2010-09-01,National-US,144.58
2010-10-01,AZ-Phoenix,105.9
2010-10-01,CA-Los Angeles,174.05
2010-10-01,CA-San Diego,159.99
2010-10-01,CA-San Francisco,138.84
2010-10-01,CO-Denver,126.58
2010-10-01,DC-Washington,184.96
2010-10-01,FL-Miami,144.03
2010-10-01,FL-Tampa,134.92
2010-10-01,GA-Atlanta,103.3
2010-10-01,IL-Chicago,122.28
2010-10-01,MA-Boston,154.34
2010-10-01,MI-Detroit,69.24
2010-10-01,MN-Minneapolis,121.5
2010-10-01,NC-Charlotte,114.12
2010-10-01,NV-Las Vegas,100.97
2010-10-01,NY-New York,171.5
2010-10-01,OH-Cleveland,102.13
2010-10-01,OR-Portland,142.16
2010-10-01,TX-Dallas,116.1
2010-10-01,WA-Seattle,143.1
2010-10-01,Composite-10,158.9
2010-10-01,Composite-20,145.2
2010-10-01,National-US,143.11
2010-11-01,AZ-Phoenix,104.8
2010-11-01,CA-Los Angeles,173.28
2010-11-01,CA-San Diego,160.08
2010-11-01,CA-San Francisco,137.28
2010-11-01,CO-Denver,125.02
2010-11-01,DC-Washington,183.81
2010-11-01,FL-Miami,143.81
2010-11-01,FL-Tampa,133.49
2010-11-01,GA-Atlanta,100.8
2010-11-01,IL-Chicago,119.57
2010-11-01,MA-Boston,152.76
2010-11-01,MI-Detroit,68.1
2010-11-01,MN-Minneapolis,119.1
2010-11-01,NC-Charlotte,113.45
2010-11-01,NV-Las Vegas,100.59
2010-11-01,NY-New York,169.53
2010-11-01,OH-Cleveland,100.03
2010-11-01,OR-Portland,139.92
2010-11-01,TX-Dallas,114.8
2010-11-01,WA-Seattle,141.5
2010-11-01,Composite-10,157.5
2010-11-01,Composite-20,143.7
2010-11-01,National-US,141.81
2010-12-01,AZ-Phoenix,103.1
2010-12-01,CA-Los Angeles,170.99
2010-12-01,CA-San Diego,158.97
2010-12-01,CA-San Francisco,136.02
2010-12-01,CO-Denver,124.1
2010-12-01,DC-Washington,182.9
2010-12-01,FL-Miami,143.11
2010-12-01,FL-Tampa,130.65
2010-12-01,GA-Atlanta,100.0
2010-12-01,IL-Chicago,117.86
2010-12-01,MA-Boston,152.52
2010-12-01,MI-Detroit,68.07
2010-12-01,MN-Minneapolis,117.3
2010-12-01,NC-Charlotte,112.41
2010-12-01,NV-Las Vegas,99.48
2010-12-01,NY-New York,167.92
2010-12-01,OH-Cleveland,100.21
2010-12-01,OR-Portland,138.23
2010-12-01,TX-Dallas,114.6
2010-12-01,WA-Seattle,138.7
2010-12-01,Composite-10,156.04
2010-12-01,Composite-20,142.3
2010-12-01,National-US,140.63
2011-01-01,AZ-Phoenix,101.5
2011-01-01,CA-Los Angeles,169.88
2011-01-01,CA-San Diego,157.03
2011-01-01,CA-San Francisco,133.37
2011-01-01,CO-Denver,122.73
2011-01-01,DC-Washington,181.35
2011-01-01,FL-Miami,141.3
2011-01-01,FL-Tampa,129.03
2011-01-01,GA-Atlanta,100.3
2011-01-01,IL-Chicago,115.78
2011-01-01,MA-Boston,152.18
2011-01-01,MI-Detroit,67.63
2011-01-01,MN-Minneapolis,113.4
2011-01-01,NC-Charlotte,111.32
2011-01-01,NV-Las Vegas,99.23
2011-01-01,NY-New York,165.92
2011-01-01,OH-Cleveland,99.13
2011-01-01,OR-Portland,135.8
2011-01-01,TX-Dallas,114.0
2011-01-01,WA-Seattle,135.4
2011-01-01,Composite-10,154.36
2011-01-01,Composite-20,140.7
2011-01-01,National-US,139.05
2011-02-01,AZ-Phoenix,100.8
2011-02-01,CA-Los Angeles,168.23
2011-02-01,CA-San Diego,155.05
2011-02-01,CA-San Francisco,129.96
2011-02-01,CO-Denver,121.26
2011-02-01,DC-Washington,179.96
2011-02-01,FL-Miami,138.44
2011-02-01,FL-Tampa,127.62
2011-02-01,GA-Atlanta,100.6
2011-02-01,IL-Chicago,113.26
2011-02-01,MA-Boston,149.83
2011-02-01,MI-Detroit,67.58
2011-02-01,MN-Minneapolis,109.7
2011-02-01,NC-Charlotte,110.11
2011-02-01,NV-Las Vegas,98.28
2011-02-01,NY-New York,164.45
2011-02-01,OH-Cleveland,98.52
2011-02-01,OR-Portland,133.66
2011-02-01,TX-Dallas,113.7
2011-02-01,WA-Seattle,132.8
2011-02-01,Composite-10,152.38
2011-02-01,Composite-20,139.0
2011-02-01,National-US,137.74
2011-03-01,AZ-Phoenix,100.2
2011-03-01,CA-Los Angeles,167.75
2011-03-01,CA-San Diego,153.88
2011-03-01,CA-San Francisco,129.83
2011-03-01,CO-Denver,120.56
2011-03-01,DC-Washington,177.52
2011-03-01,FL-Miami,137.28
2011-03-01,FL-Tampa,126.7
2011-03-01,GA-Atlanta,100.3
2011-03-01,IL-Chicago,110.57
2011-03-01,MA-Boston,147.33
2011-03-01,MI-Detroit,65.18
2011-03-01,MN-Minneapolis,105.7
2011-03-01,NC-Charlotte,108.92
2011-03-01,NV-Las Vegas,97.18
2011-03-01,NY-New York,162.34
2011-03-01,OH-Cleveland,97.02
2011-03-01,OR-Portland,132.67
2011-03-01,TX-Dallas,112.7
2011-03-01,WA-Seattle,132.9
2011-03-01,Composite-10,150.91
2011-03-01,Composite-20,137.6
2011-03-01,National-US,137.79
2011-04-01,AZ-Phoenix,100.3
2011-04-01,CA-Los Angeles,168.18
2011-04-01,CA-San Diego,154.5
2011-04-01,CA-San Francisco,132.02
2011-04-01,CO-Denver,122.32
2011-04-01,DC-Washington,178.48
2011-04-01,FL-Miami,136.99
2011-04-01,FL-Tampa,126.43
2011-04-01,GA-Atlanta,101.8
2011-04-01,IL-Chicago,110.12
2011-04-01,MA-Boston,147.06
2011-04-01,MI-Detroit,64.47
2011-04-01,MN-Minneapolis,105.9
2011-04-01,NC-Charlotte,110.35
2011-04-01,NV-Las Vegas,96.47
2011-04-01,NY-New York,163.92
2011-04-01,OH-Cleveland,98.1
2011-04-01,OR-Portland,132.84
2011-04-01,TX-Dallas,113.2
2011-04-01,WA-Seattle,135.1
2011-04-01,Composite-10,151.78
2011-04-01,Composite-20,138.4
2011-04-01,National-US,139.16
2011-05-01,AZ-Phoenix,100.4
2011-05-01,CA-Los Angeles,169.07
2011-05-01,CA-San Diego,154.78
2011-05-01,CA-San Francisco,134.42
2011-05-01,CO-Denver,123.94
2011-05-01,DC-Washington,180.57
2011-05-01,FL-Miami,138.6
2011-05-01,FL-Tampa,127.06
2011-05-01,GA-Atlanta,102.8
2011-05-01,IL-Chicago,112.01
2011-05-01,MA-Boston,150.89
2011-05-01,MI-Detroit,65.7
2011-05-01,MN-Minneapolis,108.5
2011-05-01,NC-Charlotte,111.85
2011-05-01,NV-Las Vegas,95.6
2011-05-01,NY-New York,165.09
2011-05-01,OH-Cleveland,99.1
2011-05-01,OR-Portland,134.5
2011-05-01,TX-Dallas,114.2
2011-05-01,WA-Seattle,136.5
2011-05-01,Composite-10,153.33
2011-05-01,Composite-20,139.8
2011-05-01,National-US,140.68
2011-06-01,AZ-Phoenix,100.6
2011-06-01,CA-Los Angeles,169.66
2011-06-01,CA-San Diego,155.06
2011-06-01,CA-San Francisco,134.9
2011-06-01,CO-Denver,125.97
2011-06-01,DC-Washington,182.67
2011-06-01,FL-Miami,139.46
2011-06-01,FL-Tampa,128.52
2011-06-01,GA-Atlanta,104.3
2011-06-01,IL-Chicago,115.61
2011-06-01,MA-Boston,154.46
2011-06-01,MI-Detroit,69.47
2011-06-01,MN-Minneapolis,112.4
